,iter,drug,tissue,model,transform,num_genes,balance_Weights,acc,auc
226,26,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
227,27,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
228,28,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
229,29,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
230,30,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
231,31,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
232,32,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
233,33,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
234,34,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
235,35,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
236,36,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
237,37,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
238,38,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
239,39,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
240,40,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
241,41,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
242,42,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
243,43,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
244,44,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
245,45,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
246,46,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
247,47,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
248,48,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
249,49,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
250,0,Nivo,SKCM,LR,log_tpm,5,False,0.7045454545454546,0.6857142857142857
251,1,Nivo,SKCM,LR,log_tpm,5,False,0.6931818181818182,0.6300595238095238
252,2,Nivo,SKCM,LR,log_tpm,5,False,0.6704545454545454,0.6011904761904762
253,3,Nivo,SKCM,LR,log_tpm,5,True,0.5909090909090909,0.6827380952380953
254,4,Nivo,SKCM,LR,log_tpm,5,False,0.7045454545454546,0.6648809523809524
255,5,Nivo,SKCM,LR,log_tpm,5,True,0.625,0.6714285714285715
256,6,Nivo,SKCM,LR,log_tpm,5,False,0.7045454545454546,0.7279761904761906
257,7,Nivo,SKCM,LR,log_tpm,5,True,0.5681818181818182,0.6261904761904762
258,8,Nivo,SKCM,LR,log_tpm,5,False,0.6818181818181818,0.6696428571428571
259,9,Nivo,SKCM,LR,log_tpm,5,False,0.625,0.6297619047619047
260,10,Nivo,SKCM,LR,log_tpm,5,False,0.6931818181818182,0.6113095238095239
261,11,Nivo,SKCM,LR,log_tpm,5,False,0.6818181818181818,0.6488095238095238
262,12,Nivo,SKCM,LR,log_tpm,5,False,0.6818181818181818,0.6196428571428572
263,13,Nivo,SKCM,LR,log_tpm,5,False,0.6704545454545454,0.5904761904761905
264,14,Nivo,SKCM,LR,log_tpm,5,False,0.6931818181818182,0.6619047619047619
265,15,Nivo,SKCM,LR,log_tpm,5,False,0.6477272727272727,0.6327380952380952
266,16,Nivo,SKCM,LR,log_tpm,5,False,0.6477272727272727,0.6101190476190477
267,17,Nivo,SKCM,LR,log_tpm,5,False,0.6931818181818182,0.687797619047619
268,18,Nivo,SKCM,LR,log_tpm,5,False,0.6590909090909091,0.675
269,19,Nivo,SKCM,LR,log_tpm,5,False,0.6477272727272727,0.6309523809523809
270,20,Nivo,SKCM,LR,log_tpm,5,True,0.625,0.5797619047619048
271,21,Nivo,SKCM,LR,log_tpm,5,False,0.6818181818181818,0.6800595238095237
272,22,Nivo,SKCM,LR,log_tpm,5,True,0.5909090909090909,0.6821428571428572
273,23,Nivo,SKCM,LR,log_tpm,5,False,0.7045454545454546,0.693452380952381
274,24,Nivo,SKCM,LR,log_tpm,5,True,0.6022727272727273,0.593452380952381
275,25,Nivo,SKCM,LR,log_tpm,5,False,0.6818181818181818,0.6684523809523809
276,26,Nivo,SKCM,LR,log_tpm,5,False,0.6818181818181818,0.5702380952380952
277,27,Nivo,SKCM,LR,log_tpm,5,False,0.625,0.5750000000000001
278,28,Nivo,SKCM,LR,log_tpm,5,False,0.6818181818181818,0.700595238095238
279,29,Nivo,SKCM,LR,log_tpm,5,False,0.6704545454545454,0.6714285714285715
280,30,Nivo,SKCM,LR,log_tpm,5,False,0.6363636363636364,0.5773809523809523
281,31,Nivo,SKCM,LR,log_tpm,5,False,0.6818181818181818,0.7017857142857142
282,32,Nivo,SKCM,LR,log_tpm,5,False,0.6818181818181818,0.661904761904762
283,33,Nivo,SKCM,LR,log_tpm,5,False,0.7272727272727273,0.675
284,34,Nivo,SKCM,LR,log_tpm,5,False,0.6590909090909091,0.6458333333333334
285,35,Nivo,SKCM,LR,log_tpm,5,False,0.6477272727272727,0.6226190476190475
286,36,Nivo,SKCM,LR,log_tpm,5,False,0.6818181818181818,0.6577380952380952
287,37,Nivo,SKCM,LR,log_tpm,5,False,0.7045454545454546,0.6583333333333333
288,38,Nivo,SKCM,LR,log_tpm,5,False,0.6931818181818182,0.66875
289,39,Nivo,SKCM,LR,log_tpm,5,False,0.6704545454545454,0.6369047619047619
290,40,Nivo,SKCM,LR,log_tpm,5,False,0.6704545454545454,0.5833333333333334
291,41,Nivo,SKCM,LR,log_tpm,5,True,0.6136363636363636,0.6458333333333334
292,42,Nivo,SKCM,LR,log_tpm,5,False,0.6818181818181818,0.6684523809523809
293,43,Nivo,SKCM,LR,log_tpm,5,True,0.6022727272727273,0.6238095238095238
294,44,Nivo,SKCM,LR,log_tpm,5,False,0.5909090909090909,0.5613095238095238
295,45,Nivo,SKCM,LR,log_tpm,5,False,0.6704545454545454,0.6511904761904762
296,46,Nivo,SKCM,LR,log_tpm,5,False,0.625,0.5869047619047619
297,47,Nivo,SKCM,LR,log_tpm,5,True,0.6136363636363636,0.7029761904761905
298,48,Nivo,SKCM,LR,log_tpm,5,False,0.6704545454545454,0.6970238095238095
299,49,Nivo,SKCM,LR,log_tpm,5,False,0.6704545454545454,0.6517857142857143
300,0,Nivo,SKCM,RF,log_tpm,5,False,0.625,0.6952380952380952
301,1,Nivo,SKCM,RF,log_tpm,5,False,0.6590909090909091,0.6681547619047619
302,2,Nivo,SKCM,RF,log_tpm,5,False,0.7159090909090909,0.6375
303,3,Nivo,SKCM,RF,log_tpm,5,False,0.6818181818181818,0.6741071428571428
304,4,Nivo,SKCM,RF,log_tpm,5,False,0.6704545454545454,0.6491071428571428
305,5,Nivo,SKCM,RF,log_tpm,5,False,0.5340909090909091,0.4464285714285714
306,6,Nivo,SKCM,RF,log_tpm,5,False,0.6704545454545454,0.6392857142857142
307,7,Nivo,SKCM,RF,log_tpm,5,False,0.5681818181818182,0.5532738095238094
308,8,Nivo,SKCM,RF,log_tpm,5,False,0.6931818181818182,0.6666666666666666
309,9,Nivo,SKCM,RF,log_tpm,5,False,0.625,0.5687500000000001
310,10,Nivo,SKCM,RF,log_tpm,5,False,0.6136363636363636,0.5431547619047619
311,11,Nivo,SKCM,RF,log_tpm,5,False,0.5340909090909091,0.41994047619047614
312,12,Nivo,SKCM,RF,log_tpm,5,False,0.5681818181818182,0.6083333333333334
313,13,Nivo,SKCM,RF,log_tpm,5,False,0.6477272727272727,0.5889880952380953
314,14,Nivo,SKCM,RF,log_tpm,5,False,0.5909090909090909,0.6238095238095238
315,15,Nivo,SKCM,RF,log_tpm,5,False,0.7272727272727273,0.6172619047619048
316,16,Nivo,SKCM,RF,log_tpm,5,False,0.6022727272727273,0.5416666666666666
317,17,Nivo,SKCM,RF,log_tpm,5,False,0.7386363636363636,0.6375
318,18,Nivo,SKCM,RF,log_tpm,5,False,0.6704545454545454,0.5196428571428572
319,19,Nivo,SKCM,RF,log_tpm,5,False,0.6704545454545454,0.6958333333333333
320,20,Nivo,SKCM,RF,log_tpm,5,False,0.6363636363636364,0.6092261904761904
321,21,Nivo,SKCM,RF,log_tpm,5,False,0.6363636363636364,0.487202380952381
322,22,Nivo,SKCM,RF,log_tpm,5,False,0.4772727272727273,0.4979166666666666
323,23,Nivo,SKCM,RF,log_tpm,5,False,0.7159090909090909,0.6187499999999999
324,24,Nivo,SKCM,RF,log_tpm,5,False,0.6931818181818182,0.6794642857142856
325,25,Nivo,SKCM,RF,log_tpm,5,False,0.625,0.5735119047619047
326,26,Nivo,SKCM,RF,log_tpm,5,False,0.6704545454545454,0.5851190476190476
327,27,Nivo,SKCM,RF,log_tpm,5,False,0.5681818181818182,0.6101190476190477
